document_id,period,title,source_url,embedded_chunk_count
5781,세조실록,"세조실록: 이어를 아산으로, 이전을 안성으로, 정종을 양근으로 이배하다",https://sillok.history.go.kr/id/kga_10106116_003,1
5791,세조실록,세조실록: 명나라 사신 고보가 정대업에 대하여 묻다,https://sillok.history.go.kr/id/kga_10106116_004,1
4931,세조실록,세조실록: 대간이 이유 등의 죄를 청하다,https://sillok.history.go.kr/id/kga_10106116_005,1
5790,세조실록,세조실록: 일본국 대마도의 종성직이 토산물을 바치다,https://sillok.history.go.kr/id/kga_10106116_006,1
5767,세조실록,세조실록: 경상도 관찰사가 유포와 웅천에 책을 설치하고 가을에 성을 쌓도록 청하다,https://sillok.history.go.kr/id/kga_10106116_007,1
5762,세조실록,세조실록: 공주의 병으로 인하여 정종을 돌아오게 하다,https://sillok.history.go.kr/id/kga_10106117_001,1
5795,세조실록,세조실록: 경복궁에 나아가 노산군에게 문안하다,https://sillok.history.go.kr/id/kga_10106117_002,1
5787,세조실록,세조실록: 영의정 정인지 등이 이유 등의 죄를 청하다,https://sillok.history.go.kr/id/kga_10106117_003,1
4939,세조실록,세조실록: 판돈녕부사 송현수가 시장 점포에서 나쁜 쌀을 못 쓰도록 윤대에서 청하다,https://sillok.history.go.kr/id/kga_10106117_004,1
5789,세조실록,세조실록: 대간에서 합사하여 이유 등의 죄를 청하다,https://sillok.history.go.kr/id/kga_10106117_005,1
5783,세조실록,세조실록: 경연에 집현전 이원만 진강하게 하고 간관의 참여를 금하다,https://sillok.history.go.kr/id/kga_10106117_006,1
5786,세조실록,세조실록: 사간원의 청으로 대간의 경연 참여를 허락하다,https://sillok.history.go.kr/id/kga_10106117_007,1
5796,세조실록,세조실록: 햇무리가 지다,https://sillok.history.go.kr/id/kga_10106118_001,1
5768,세조실록,세조실록: 사헌부와 사간원에서 이유 등의 죄를 청하였으나 윤허하지 않자 모두 사직하다,https://sillok.history.go.kr/id/kga_10106118_002,1
4942,세조실록,세조실록: 사헌부에 명하여 일이 많을 때는 경연에 참여하지 말도록 하다,https://sillok.history.go.kr/id/kga_10106118_003,1
4945,세종실록,세종실록: 근정전에서 즉위 교서를 반포하다,https://sillok.history.go.kr/id/kda_10008011_001,1
4946,세종실록,세종실록: 예조에서 상왕전에 전(箋)을 올리는 절차를 아뢰다. 임금이 본궁으로 돌아오다,https://sillok.history.go.kr/id/kda_10008011_002,1
5797,세종실록,세종실록: 세자의 사빈을 겸했던 박은·이원·유창 등에게 관직을 제수하다,https://sillok.history.go.kr/id/kda_10008011_003,1
5827,세종실록,세종실록: 전위를 받았음을 종묘에 고하다,https://sillok.history.go.kr/id/kda_10008012_001,1
5799,세종실록,세종실록: 당상관들과 의논하여 관직을 제수하다,https://sillok.history.go.kr/id/kda_10008012_002,1
5814,세종실록,세종실록: 상왕과 대비에게 책보 올리는 일을 위해 봉숭 도감을 설치하다,https://sillok.history.go.kr/id/kda_10008012_003,1
5816,세종실록,"세종실록: 사도를 별사엄, 좌패를 좌금위, 우패를 우금위로 고치다",https://sillok.history.go.kr/id/kda_10008012_004,1
5819,세종실록,세종실록: 지경연·동지 경연·시강관 1명씩을 더 두기로 하다,https://sillok.history.go.kr/id/kda_10008012_005,1
5813,세종실록,"세종실록: 새로 가설한 좌군 신사를 용분, 우군 신사를 호아라고 칭하다",https://sillok.history.go.kr/id/kda_10008012_006,1
5804,세종실록,세종실록: 상왕과 대비에게 각도에서 바치는 진상과 사은 숙배 등을 예전대로 하게 하다,https://sillok.history.go.kr/id/kda_10008012_007,1
5800,세종실록,세종실록: 좌금위·우금위·사금·내금위·내시위의 절제사들을 임명하다,https://sillok.history.go.kr/id/kda_10008012_008,1
4951,세종실록,세종실록: 중국에 전위한 일을 아뢸 사은 주문사를 구성하다,https://sillok.history.go.kr/id/kda_10008013_001,1
5824,세종실록,세종실록: 종묘 제실과 능묘에서 왕 자신을 일컫는 호칭,https://sillok.history.go.kr/id/kda_10008013_002,1
4950,세종실록,세종실록: 영돈녕·영의정·대간을 불러 중국에 전위한 일을 알리는 방법을 의논하다,https://sillok.history.go.kr/id/kda_10008014_001,1
5806,세종실록,세종실록: 상왕전 문안을 이유로 예를 갖춘 거둥과 보통 거둥을 구분하도록 명하다,https://sillok.history.go.kr/id/kda_10008014_002,1
4948,세종실록,세종실록: 유구 국왕의 아들이 사람을 보내어 단목·백반 등을 바치다,https://sillok.history.go.kr/id/kda_10008014_003,1
5818,세종실록,세종실록: 왜인 사정 표사귀가 동철장(銅鐵匠)을 데리고 오다,https://sillok.history.go.kr/id/kda_10008014_004,1
4955,세종실록,세종실록: 상왕께 내자시와 내섬시 둘 것을 아뢰었으나 상왕은 속고(屬庫)를 두게 하다,https://sillok.history.go.kr/id/kda_10008014_005,1
5825,세종실록,세종실록: 중궁의 호를 검비로 정했다가 공비로 고치다,https://sillok.history.go.kr/id/kda_10008014_006,1
5810,세종실록,세종실록: 사복시에서 가뭄을 이유로 목장을 당진 맹곶으로 옮기기를 청하다,https://sillok.history.go.kr/id/kda_10008014_007,1
5809,세종실록,세종실록: 대마도 경차관 이예가 무쇠로 화통 완구를 만들어 볼 것을 아뢰다,https://sillok.history.go.kr/id/kda_10008014_008,1
5815,세종실록,세종실록: 예조에서 태 봉안을 위해 태실 도감을 설치할 것을 아뢰다,https://sillok.history.go.kr/id/kda_10008014_009,1
5808,세종실록,세종실록: 소격전에서 왕이 즉위한 해의 직성을 찾아 초례 지낼 것을 청하다,https://sillok.history.go.kr/id/kda_10008014_010,1
4952,세종실록,세종실록: 상왕이 친히 건원릉에 나아가 추석제를 행하고 전위를 고유하다,https://sillok.history.go.kr/id/kda_10008015_001,1
5801,세종실록,세종실록: 상왕의 행차에 이종무 등을 보내어 시위케 하고 주찬을 바치게 하다,https://sillok.history.go.kr/id/kda_10008015_002,1
5812,세종실록,세종실록: 예조에서 상왕의 전지(傳旨)를 선지(宣旨)로 할 것을 청하다,https://sillok.history.go.kr/id/kda_10008015_003,1
4959,세종실록,세종실록: 양녕 대군에게 주육과 면포 등을 주다,https://sillok.history.go.kr/id/kda_10008015_004,1
4958,세종실록,세종실록: 순승부를 인수부로 고쳐 상왕전에 소속시키고 새로 경창부를 설치하다,https://sillok.history.go.kr/id/kda_10008015_005,1
5798,세종실록,세종실록: 안천보·이지·홍여방·우균 등에게 관직을 제수하다,https://sillok.history.go.kr/id/kda_10008015_006,1
5807,세종실록,세종실록: 임금이 상왕전에 갔다가 노상왕전에 가다. 공정왕을 노상왕이라 일컫다,https://sillok.history.go.kr/id/kda_10008016_001,1
4953,세종실록,"세종실록: 상왕이 박신에게는 창덕궁 역사의 조속한 준공을, 하연에게는 구휼에 대해 이르다",https://sillok.history.go.kr/id/kda_10008016_002,1
5821,세종실록,"세종실록: 김여지를 청승습 주문사, 한장수를 사은사로 삼다",https://sillok.history.go.kr/id/kda_10008016_003,1
5811,세종실록,세종실록: 교수관 만호 등에 새로 제수된 지방인의 하직 절차를 면제하다,https://sillok.history.go.kr/id/kda_10008016_004,1
5817,세종실록,세종실록: 삼군 도사 세사람에게 의건부 직임을 나누어 맡게 하다,https://sillok.history.go.kr/id/kda_10008016_005,1
5830,세종실록,세종실록: 정사를 보다,https://sillok.history.go.kr/id/kda_10008017_001,1
4947,세종실록,세종실록: 사헌부에서 도망간 죄인의 부모나 처자를 고문하는 것에 대해 아뢰다,https://sillok.history.go.kr/id/kda_10008017_002,1
5828,세종실록,세종실록: 노상왕이 광진원에 거둥하다,https://sillok.history.go.kr/id/kda_10008017_003,1
4957,세종실록,세종실록: 호조에서 여러 도의 손실(損實) 답사를 수령과 위관이 함께 하도록 아뢰다,https://sillok.history.go.kr/id/kda_10008017_004,1
5802,세종실록,세종실록: 상왕전과 노상왕전 문 앞에 하마패를 세우게 하다,https://sillok.history.go.kr/id/kda_10008017_005,1
5805,세종실록,"세종실록: 평안도 관찰사는 박천성의 이전을, 황해도 관찰사는 옹진성의 이전을 청하다",https://sillok.history.go.kr/id/kda_10008017_006,1
4949,세종실록,세종실록: 상왕전에 나아가 헌수하고 대신 종친들과 함께 잔치를 모시다,https://sillok.history.go.kr/id/kda_10008018_001,1
5826,세종실록,세종실록: 병조에서 선지를 받들어 취각령을 정하다,https://sillok.history.go.kr/id/kda_10008018_002,1
5831,세종실록,세종실록: 정사를 보다,https://sillok.history.go.kr/id/kda_10008019_001,1
5820,세종실록,세종실록: 즉위하였으므로 문무과를 실시하기를 청하니 따르다,https://sillok.history.go.kr/id/kda_10008019_002,1
5822,세종실록,세종실록: 전곡의 회계·마적·군적도 상왕전에 올리게 하다,https://sillok.history.go.kr/id/kda_10008019_003,1
5823,세종실록,세종실록: 형조 판서 윤향에게 소도공이란 시호를 내리다,https://sillok.history.go.kr/id/kda_10008019_004,1
5829,세종실록,세종실록: 전라도 대굴포의 바닷물이 붉어지다,https://sillok.history.go.kr/id/kda_10008019_005,1
4956,세종실록,세종실록: 왜변이 뜸하여 거제와 남해로 들어간 백성들을 목책을 설치하여 보호케 하다,https://sillok.history.go.kr/id/kda_10008019_006,1
5803,세종실록,세종실록: 경창부에 지인(知印) 30인을 두도록 하다,https://sillok.history.go.kr/id/kda_10008019_007,1
4954,세종실록,세종실록: 한성부에서 죽은 관청 노비를 조사하는 방법과 미아(迷兒) 처리 문제를 아뢰다,https://sillok.history.go.kr/id/kda_10008019_008,1
4986,숙종실록,숙종실록: 현종 대왕이 승하하다,https://sillok.history.go.kr/id/ksa_10008018_001,1
4989,숙종실록,숙종실록: 대상의 제사에 올리는 물품에 대한 중궁의 교지,https://sillok.history.go.kr/id/ksa_10008019_001,1
5875,숙종실록,숙종실록: 허적을 원상으로 삼다,https://sillok.history.go.kr/id/ksa_10008019_002,1
4977,숙종실록,숙종실록: 초상에 사용할 의대의 준비에 대한 중궁의 교지,https://sillok.history.go.kr/id/ksa_10008019_003,1
4985,숙종실록,숙종실록: 예조에서 국상 때의 복식을 상고해 올리다,https://sillok.history.go.kr/id/ksa_10008019_004,1
5891,숙종실록,숙종실록: 염습에 삼공과 예조 판서·승지·사관이 입시하다,https://sillok.history.go.kr/id/ksa_10008019_005,1
5887,숙종실록,숙종실록: 김수항 등에게 빈전·국장·산릉 도감의 직책을 제수하다,https://sillok.history.go.kr/id/ksa_10008019_006,1
5884,숙종실록,숙종실록: 의장을 소색(素色)으로 정했다가 길색도 사용하기로 하다,https://sillok.history.go.kr/id/ksa_10008020_001,1
4982,숙종실록,숙종실록: 왕세자가 예조에서 올린 사위 절목을 다시 내려 보내다,https://sillok.history.go.kr/id/ksa_10008020_002,1
5874,숙종실록,숙종실록: 소렴에 대신 이하가 참관하다,https://sillok.history.go.kr/id/ksa_10008020_003,1
4981,숙종실록,숙종실록: 소렴전에 유밀과를 잘못 올린 내섬시 관원과 빈전 도감의 당상관 등을 추고하다,https://sillok.history.go.kr/id/ksa_10008020_004,1
5869,숙종실록,숙종실록: 왕세자가 사위하는 절목을 다시 돌려 보내다,https://sillok.history.go.kr/id/ksa_10008021_001,1
5871,숙종실록,숙종실록: 왕세자가 송시열을 원상으로 삼고자 하다,https://sillok.history.go.kr/id/ksa_10008021_002,1
5868,숙종실록,숙종실록: 예조에서 삭망의 분향을 거행할 것을 청하다,https://sillok.history.go.kr/id/ksa_10008021_003,1
5870,숙종실록,숙종실록: 삼공이 다시 사위하기를 청했으나 사양하다,https://sillok.history.go.kr/id/ksa_10008021_004,1
5898,숙종실록,숙종실록: 대렴을 의식대로 행하다,https://sillok.history.go.kr/id/ksa_10008022_001,1
4983,숙종실록,숙종실록: 대신이 왕세자의 사위를 대왕 대비와 중궁전에 청하다,https://sillok.history.go.kr/id/ksa_10008022_002,1
5873,숙종실록,숙종실록: 왕세자가 사위할 것을 허락하다,https://sillok.history.go.kr/id/ksa_10008022_003,1
5896,숙종실록,숙종실록: 예조에서 사위하는 날을 정하여 올리다,https://sillok.history.go.kr/id/ksa_10008022_004,1
4980,숙종실록,숙종실록: 왕세자의 즉위 교서,https://sillok.history.go.kr/id/ksa_10008023_001,1
5880,숙종실록,숙종실록: 승정원에서 원상의 직무가 끝났다고 아뢰었으나 계속하도록 명하다,https://sillok.history.go.kr/id/ksa_10008023_002,1
4975,숙종실록,숙종실록: 송시열의 등용을 청하는 성균관 유생 이심의 상소,https://sillok.history.go.kr/id/ksa_10008023_003,1
5872,숙종실록,숙종실록: 내의 이동형 등 4인을 유배보내다,https://sillok.history.go.kr/id/ksa_10008023_004,1
5889,숙종실록,숙종실록: 대간이 아뢴 전 영의정 김수흥 등의 부처를 중지하다,https://sillok.history.go.kr/id/ksa_10008023_005,1
5886,숙종실록,숙종실록: 윤번 입직하는 예를 기해년의 전례에 따르도록 전교하다,https://sillok.history.go.kr/id/ksa_10008023_006,1
5876,숙종실록,숙종실록: 예조에서 국상 기간 동안 진하와 진전하는 일을 중지하도록 청하다,https://sillok.history.go.kr/id/ksa_10008023_007,1
4978,숙종실록,숙종실록: 대행 대왕의 시호와 묘호·능호 등을 올리다,https://sillok.history.go.kr/id/ksa_10008024_001,1
5893,숙종실록,숙종실록: 어압에 새길 글자 ‘수(守)’ 자로 정하다,https://sillok.history.go.kr/id/ksa_10008024_002,1
5888,숙종실록,"숙종실록: 청평위 심익현을 사은 정사로, 민시중을 부사로 삼다",https://sillok.history.go.kr/id/ksa_10008024_003,1
5883,숙종실록,숙종실록: 가주서 이윤을 보내어 송시열을 서울로 들어 오도록 하다,https://sillok.history.go.kr/id/ksa_10008024_004,1
5895,숙종실록,숙종실록: 혼전을 창경궁 안의 환경전으로 정하다,https://sillok.history.go.kr/id/ksa_10008025_001,1
5867,숙종실록,숙종실록: 삼공이 졸곡 전 대소 향사의 정지를 청하다,https://sillok.history.go.kr/id/ksa_10008025_002,1
4979,숙종실록,숙종실록: 입대를 청하는 원상을 여차에서 인견하다,https://sillok.history.go.kr/id/ksa_10008025_003,1
5879,숙종실록,숙종실록: 재궁에 옻칠할 때 2품 이상과 육조·양사의 장관들로 입시하게 하다,https://sillok.history.go.kr/id/ksa_10008025_004,1
5890,숙종실록,숙종실록: 장단에 우박이 내리고 개성부에 폭풍과 천둥이 치다,https://sillok.history.go.kr/id/ksa_10008025_005,1
5892,숙종실록,숙종실록: 8도의 승군을 징발하여 산릉에 부역토록 하다,https://sillok.history.go.kr/id/ksa_10008027_001,1
5877,숙종실록,숙종실록: 전함 3품 이하 관원의 복제를 예조에서 아뢰다,https://sillok.history.go.kr/id/ksa_10008027_002,1
5899,숙종실록,숙종실록: 천둥과 번개가 치다,https://sillok.history.go.kr/id/ksa_10008028_001,1
4984,숙종실록,숙종실록: 결원이 있는 양사의 관직을 임시로 제수하다,https://sillok.history.go.kr/id/ksa_10008028_002,1
4987,숙종실록,숙종실록: 총호사가 각 아문과 각영의 미포와 은자를 모군의 부역 대가로 줄 것을 아뢰니 허락하다,https://sillok.history.go.kr/id/ksa_10008028_003,1
5900,숙종실록,숙종실록: 우박이 내리다,https://sillok.history.go.kr/id/ksa_10008029_001,1
5881,숙종실록,숙종실록: 약방 제조 허적 등이 왕에게 권도에 따라 약드시기를 청하다,https://sillok.history.go.kr/id/ksa_10008030_001,1
5894,숙종실록,숙종실록: 승정원에서 다시 권도에 따를 것을 청하다,https://sillok.history.go.kr/id/ksa_10008030_002,1
5897,숙종실록,숙종실록: 임금이 빈전에서 삭전을 거행하다,https://sillok.history.go.kr/id/ksa_10009001_001,1
5882,숙종실록,숙종실록: 대신이 권도에 따라 약드실 것을 청하였으나 허락하지 않다,https://sillok.history.go.kr/id/ksa_10009001_002,1
5885,숙종실록,숙종실록: 사위한 뒤의 진하 방물은 두 자전에만 올리도록 명하다,https://sillok.history.go.kr/id/ksa_10009001_003,1
4988,숙종실록,숙종실록: 졸곡 전이라도 훈련 별대가 연습하도록 허락하다,https://sillok.history.go.kr/id/ksa_10009001_004,1
5878,숙종실록,숙종실록: 대왕 대비가 약방에 내린 언서에서 임금이 권도에 따르게 되었음을 알리다,https://sillok.history.go.kr/id/ksa_10009002_001,1
4976,숙종실록,숙종실록: 영부사 송시열에게 능지를 지어 올리도록 명하다,https://sillok.history.go.kr/id/ksa_10009002_002,1
7274,숙종실록,숙종실록: 영의정 허적이 청국 사신을 맞이하여 음악을 쓸 때 왕이 피하도록 권하다,https://sillok.history.go.kr/id/ksa_10009008_003,1
7275,숙종실록,숙종실록: 산릉을 건원릉 안의 혈을 사용하도록 결정하다,https://sillok.history.go.kr/id/ksa_10009013_001,1
7276,숙종실록,숙종실록: 영부사 송시열이 견벌을 청하다,https://sillok.history.go.kr/id/ksa_10009014_004,1
7277,숙종실록,숙종실록: 이조 참의 이단하에게 대행 대왕의 시장과 행장을 지어 올리도록 하다,https://sillok.history.go.kr/id/ksa_10009017_003,1
7278,숙종실록,숙종실록: 이무·김만중·오정위·김석주 등에게 새 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10009020_001,1
7279,숙종실록,숙종실록: 각도·각읍의 순영에 모속된 장인을 면직시키고 아약으로 대신 보충하다,https://sillok.history.go.kr/id/ksa_10009024_004,1
7280,숙종실록,숙종실록: 유생 곽세건이 송시열에게 지문을 지어 올리도록 내린 명을 거두어 달라는 상소,https://sillok.history.go.kr/id/ksa_10009025_002,1
7281,숙종실록,숙종실록: 좌의정 김수항이 곽세건의 상소가 자신의 형을 배척한 것이라 하여 사직을 청하다,https://sillok.history.go.kr/id/ksa_10009026_004,1
7282,숙종실록,숙종실록: 대사헌 민시중과 지평 신완이 곽세건의 국문을 청하자 정지할 것을 명하다,https://sillok.history.go.kr/id/ksa_10009028_001,1
7283,숙종실록,숙종실록: 이헌·강백년·유송제·신석번·권개·이수언 등에게 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10010002_002,1
7284,숙종실록,숙종실록: 사헌부에서 곽세건의 원찬을 청하였으나 허락하지 아니하다,https://sillok.history.go.kr/id/ksa_10010004_001,1
7285,숙종실록,숙종실록: 교리 신후재 등이 청대하여 경연을 자주 열 것과 곽세건의 상소에 대하여 논하다,https://sillok.history.go.kr/id/ksa_10010005_003,1
7286,숙종실록,숙종실록: 의관과 역관 등에게 증직한 벼슬을 전부 환수하다,https://sillok.history.go.kr/id/ksa_10010006_004,1
7287,숙종실록,숙종실록: 대사간 윤심을 출사하고 정언 이우정을 체차하다,https://sillok.history.go.kr/id/ksa_10010008_003,1
7288,숙종실록,숙종실록: 집의 조세환·장령 조이명 등이 체직되다,https://sillok.history.go.kr/id/ksa_10010010_002,1
7289,숙종실록,숙종실록: 최후상·안후·김만중·홍만종 등에게 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10010012_001,1
7290,숙종실록,숙종실록: 장령 안후가 곽세건의 귀양을 청하였으나 대답하지 아니하다,https://sillok.history.go.kr/id/ksa_10010017_002,1
7291,숙종실록,숙종실록: 이조 참판 남구만을 면직하다,https://sillok.history.go.kr/id/ksa_10010020_002,1
7292,숙종실록,숙종실록: 이익·이지익·최후상·윤지완·정익 등에게 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10010021_001,1
7293,숙종실록,숙종실록: 2품 이상을 별천하는 단자를 계하하다,https://sillok.history.go.kr/id/ksa_10010022_003,1
7294,숙종실록,숙종실록: 정언 조종저가 곽세건을 원찬하고 파직된 이수언 등을 환수할 것을 상소하다,https://sillok.history.go.kr/id/ksa_10010025_002,1
7295,숙종실록,숙종실록: 정석·조세환·송최·이우정 등에게 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10010028_002,1
7296,숙종실록,숙종실록: 상소를 올린 유생 이필익을 경원에 유배하다,https://sillok.history.go.kr/id/ksa_10010029_002,1
7297,숙종실록,숙종실록: 이단하가 지어 올린 대행왕의 행장을 다시 고쳐 쓰게 하다,https://sillok.history.go.kr/id/ksa_10011001_002,1
7298,숙종실록,숙종실록: 황해도 관찰사 윤계가 역로 유민들에게 징포한 것은 객사의 수용에 쓰도록 요청하다,https://sillok.history.go.kr/id/ksa_10011005_004,1
7299,숙종실록,숙종실록: 임금이 공관한 성균 유생들에게 다시 들어가도록 유시를 내리다,https://sillok.history.go.kr/id/ksa_10011011_002,1
7300,숙종실록,숙종실록: 대신과 비국의 신하를 인견하여 청의 청병과 해구 방어 및 성지 수축 등을 논하다,https://sillok.history.go.kr/id/ksa_10011013_001,1
7301,숙종실록,숙종실록: 경차관 박상형의 모상에 부물을 내리다,https://sillok.history.go.kr/id/ksa_10011017_001,1
7302,숙종실록,숙종실록: 관학 유생 이징명 등이 이필익과 이윤악에게 죄준 것이 잘못임을 알리는 상소,https://sillok.history.go.kr/id/ksa_10011020_004,1
7303,숙종실록,숙종실록: 예조에서 발인 날 왕의 하직 인사에 대한 의례 절차를 올리다,https://sillok.history.go.kr/id/ksa_10011023_001,1
7304,숙종실록,숙종실록: 민신의 일로 교외에서 들어 오지 아니하는 김수항을 승지를 보내어 들어오게 하다,https://sillok.history.go.kr/id/ksa_10011024_001,1
7305,숙종실록,숙종실록: 형조 판서 오정위가 북한 산성의 수축을 청하는 차자를 올리다,https://sillok.history.go.kr/id/ksa_10011026_002,1
7306,숙종실록,숙종실록: 지문·행장 등의 개수에 대하여 이단하와 논의하다,https://sillok.history.go.kr/id/ksa_10011030_001,1
7307,숙종실록,숙종실록: 인선 왕후 초상에 공주의 3년 복이 합당한지를 의논하다,https://sillok.history.go.kr/id/ksa_10012006_002,1
7308,숙종실록,숙종실록: 자전이 반우할 때 교외에서 지영한다는 언서를 약방에 내리다,https://sillok.history.go.kr/id/ksa_10012009_001,1
7309,숙종실록,숙종실록: 돈화문 밖 막차에 나아가 영여가 지날 때 곡하고 사배례를 행하다,https://sillok.history.go.kr/id/ksa_10012011_001,1
7310,숙종실록,숙종실록: 효경전에서 사우제를 행하다,https://sillok.history.go.kr/id/ksa_10012018_001,1
7311,숙종실록,숙종실록: 사헌부에서 대왕 대비의 복제를 논한 신하들의 체직을 요청하다,https://sillok.history.go.kr/id/ksa_10012018_005,1
7312,숙종실록,숙종실록: 안진·최관·정중휘·박원도·이지익 등에게 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10012020_002,1
7313,숙종실록,숙종실록: 정언 박원도를 체직하다,https://sillok.history.go.kr/id/ksa_10012022_001,1
7314,숙종실록,숙종실록: 원상의 파출을 허락하다,https://sillok.history.go.kr/id/ksa_10012025_005,1
7315,숙종실록,숙종실록: 김강·남중유·유세철 등의 유벌 내용을 하문하다,https://sillok.history.go.kr/id/ksa_10012029_001,1
7316,숙종실록,숙종실록: 경사전에서 정조제를 지내고 효경전에 전알하다,https://sillok.history.go.kr/id/ksa_10101001_001,1
7317,숙종실록,숙종실록: 이홍연·이유태·허목·김우석에게 관직을 제수하다,https://sillok.history.go.kr/id/ksa_10101002_003,1
7318,숙종실록,숙종실록: 병조 판서 이상진이 송시열을 변호하는 차자를 올리다,https://sillok.history.go.kr/id/ksa_10101005_003,1
7319,숙종실록,숙종실록: 대사성 남구만이 사직 상소를 올리다,https://sillok.history.go.kr/id/ksa_10101006_002,1
7320,숙종실록,숙종실록: 옥당관을 소대하여 《강목》을 강독하다,https://sillok.history.go.kr/id/ksa_10101009_001,1
7321,숙종실록,숙종실록: 별중일 시재를 관례에 따라 궐내에서 행하다,https://sillok.history.go.kr/id/ksa_10101010_002,1
7322,숙종실록,숙종실록: 주강에 나아가 특진관의 말을 믿고 송시열의 귀양을 명하다,https://sillok.history.go.kr/id/ksa_10101012_001,1
7323,숙종실록,숙종실록: 김수항이 사직을 청하는 상소를 올렸으나 왕이 인견하고 허락하지 아니하다,https://sillok.history.go.kr/id/ksa_10101013_004,1
7324,숙종실록,숙종실록: 병조 판서 이상진이 송시열의 석방을 청하는 상소를 올리다,https://sillok.history.go.kr/id/ksa_10101015_005,1
4996,순조실록,순조실록: 창덕궁 인정문에서 즉위하다,https://sillok.history.go.kr/id/kwa_10007004_001,1
4995,순조실록,순조실록: 등극 반교문,https://sillok.history.go.kr/id/kwa_10007004_002,1
4994,순조실록,순조실록: 수렴 청정 반교문,https://sillok.history.go.kr/id/kwa_10007004_003,1
5902,순조실록,순조실록: 생기(省記)된 사람은 철직하고 원상은 직숙하라 명하다,https://sillok.history.go.kr/id/kwa_10007004_004,1
4999,순조실록,"순조실록: 대왕 대비가 윤행임을 도승지로, 박준원을 어영 대장으로, 황인점 등을 종척의 집사로 삼다",https://sillok.history.go.kr/id/kwa_10007004_005,1
5001,순조실록,순조실록: 대왕 대비가 심환지를 영의정으로 이시수를 좌의정으로 서용보를 우의정으로 삼다,https://sillok.history.go.kr/id/kwa_10007004_006,1
5907,순조실록,순조실록: 대왕 대비가 이만수를 예조 판서로 이득신을 공조 판서로 삼다,https://sillok.history.go.kr/id/kwa_10007004_007,1
5914,순조실록,"순조실록: 이조에서 총호사, 빈전 도감 제조 등을 추천하다",https://sillok.history.go.kr/id/kwa_10007004_008,1
4992,순조실록,순조실록: 동춘추 정상우 등을 강화의 사고에 보내 수렴의 의절을 조사하게 하다,https://sillok.history.go.kr/id/kwa_10007004_009,1
5911,순조실록,"순조실록: 대왕 대비가 홍용한, 홍준한 등을 종척의 집사로 삼다",https://sillok.history.go.kr/id/kwa_10007004_010,1
5917,순조실록,순조실록: 원상 심환지가 좌의정·우의정의 직숙을 건의하다,https://sillok.history.go.kr/id/kwa_10007004_011,1
5000,순조실록,순조실록: 헌부에서 내의 강명길·피재길 등을 탄핵하다,https://sillok.history.go.kr/id/kwa_10007004_012,1
5922,순조실록,순조실록: 간원에서 내의 강명길·심인 등을 탄핵하다,https://sillok.history.go.kr/id/kwa_10007004_013,1
5935,순조실록,순조실록: 윤행임을 선혜청 제조로 삼다,https://sillok.history.go.kr/id/kwa_10007004_014,1
5916,순조실록,순조실록: 승지와 사관 등은 조전·석전에 참여하라 명하다,https://sillok.history.go.kr/id/kwa_10007005_001,1
5002,순조실록,순조실록: 대간들이 피혐하다. 이재학·이조승·이익운 등에게 관직을 제수하다,https://sillok.history.go.kr/id/kwa_10007005_002,1
5903,순조실록,순조실록: 빈청에서 대행 대왕의 시호를 정하다,https://sillok.history.go.kr/id/kwa_10007006_001,1
5909,순조실록,순조실록: 대신과 산릉 당상 서유린·예조 판서 이만수 등을 소견하다,https://sillok.history.go.kr/id/kwa_10007007_001,1
5925,순조실록,순조실록: 약방 제조에게 본원에서 직숙하라 명하다,https://sillok.history.go.kr/id/kwa_10007008_001,1
5931,순조실록,순조실록: 약방에서 수요 수라를 진어할 것을 건의하다,https://sillok.history.go.kr/id/kwa_10007008_002,1
5913,순조실록,순조실록: 약원·정원·빈청에서 상선을 진어할 것을 건의하다,https://sillok.history.go.kr/id/kwa_10007009_001,1
5915,순조실록,순조실록: 김조순을 장용 대장으로 신대현을 총융사로 삼다,https://sillok.history.go.kr/id/kwa_10007010_001,1
5004,순조실록,순조실록: 도승지 윤행임·산릉 당상 서유린·예조 판서 이만수 등을 소견하다,https://sillok.history.go.kr/id/kwa_10007010_002,1
5918,순조실록,순조실록: 대신이 백관을 거느리고 복선할 것을 요청하다,https://sillok.history.go.kr/id/kwa_10007011_001,1
5924,순조실록,순조실록: 영군과 궐내에 입직한 군병을 체직시키다,https://sillok.history.go.kr/id/kwa_10007011_002,1
5929,순조실록,순조실록: 대행 대왕의 전호를 효원으로 고치다,https://sillok.history.go.kr/id/kwa_10007013_001,1
5904,순조실록,순조실록: 대왕 대비가 시약했던 의관의 찬배를 명하다,https://sillok.history.go.kr/id/kwa_10007013_002,1
5910,순조실록,순조실록: 내의 강명길·심인 등을 탄핵하는 대사간 유한녕의 차자,https://sillok.history.go.kr/id/kwa_10007013_003,1
5003,순조실록,순조실록: 현륭원 내 산릉으로 쓸 곳을 살피고 총호사 이시수 등이 장계하다,https://sillok.history.go.kr/id/kwa_10007013_004,1
